"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://nmgtechnologies.com/get-custom-pricing","text/html; charset=UTF-8","200","OK","Indexable","","Get Custom Pricing & Quote for Development & Marketing Services | NMG Technologies","82","772","Learn about our processes and working culture, building a relationship with the team – right from the start. Fill out this form and we’ll get back to you to set up a time for your consultation!","193","1176","","0","Share Project Requirements & Get Personalized Estimates","55","","0","","0","","","","https://nmgtechnologies.com/get-custom-pricing","","","","","","86260","14048","14048","5.382","","116","18","6.444","53.703","Fairly Hard","2.755","1","0","","135","111","0","100.000","76","52","0","5","5","0","","","","","149a656cfb761c1f8f496aaeaa45359b","0.071","Wed, 20 May 2026 12:16:07 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/get-custom-pricing","2026-06-06 10:16:43"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79287953967/1779279328372/template_main.min.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.804","Wed, 20 May 2026 12:15:29 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79287953967/1779279328372/template_main.min.css","2026-06-06 10:16:42"
"https://nmgtechnologies.com/hs-fs/hubfs/champion-badg.png.png?width=161&height=138&name=champion-badg.png.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","10915","10915","10915","4.181","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.045","Sat, 16 Aug 2025 12:09:10 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/champion-badg.png.png?width=161&height=138&name=champion-badg.png.png","2026-06-06 10:16:43"
"https://nmgtechnologies.com/services/dedicated-team-setups/","text/html; charset=UTF-8","200","OK","Indexable","","Dedicated Team Setups","21","211","Hire a dedicated development team from NMG Technologies.. We provide cost-effective, experienced developers, designers, and QA engineers to meet your project needs.","164","1083","","0","Dedicated Team Setups","21","Dedicated Development Team Setup - Your Extended Technical Department","69","Why Choose a Dedicated Development Team Setup?","46","","","","https://nmgtechnologies.com/services/dedicated-team-setups/","","","","","","157668","25208","25208","9.657","","2302","375","6.139","45.517","Hard","10.980","1","2","","224","111","0","100.000","82","55","0","5","5","0","","","","","cc9bf54d3f32322ed56173ea27c4ecb8","0.442","Thu, 04 Jun 2026 01:03:46 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/services/dedicated-team-setups/","2026-06-06 10:16:43"
"https://nmgtechnologies.com/hubfs/schedule-call.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","113258","113258","113258","43.387","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.757","Sat, 16 Aug 2025 11:35:04 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/schedule-call.png","2026-06-06 10:16:43"
"https://nmgtechnologies.com/industry/travel","text/html; charset=UTF-8","200","OK","Indexable","","IT Outsource Software, Web & Mobile App Development Company - NMG","65","640","NMG Technologies is a leading IT outsourcing company with over 12 years of experience, 1000+ projects delivered, 500+Clients and a 100+ people team in-house. Get Started Today!","176","1148","","0","Travel","6","NMG Tech: Your Partner in Travel Industry Solutions","51","What are Travel Software Solutions?","35","","","","https://nmgtechnologies.com/industry/travel","","","","","","147288","24695","24695","9.460","","2110","359","5.877","33.073","Hard","11.453","1","1","","112","111","0","100.000","78","53","0","5","5","0","","","","","4ee80e69455712353c9ddece1f868290","0.056","Wed, 20 May 2026 12:16:21 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/industry/travel","2026-06-06 10:16:43"
"https://nmgtechnologies.com/services/mobile-application-development/ios-app-development/","text/html; charset=UTF-8","200","OK","Indexable","","iPhone App Development Company - Hire iOS App Developers | NMG Technologies","75","725","NMG Technologies is a top-rated iPhone/iOS application development company. Hire expert iPhone/iOS Application Developers & Get started today!","142","936","","0","iOS App Development","19","Create Future-ready Apps with our iOS Development Company","57","iOS Application Development Services We Offer.","46","","","","https://nmgtechnologies.com/services/mobile-application-development/ios-app-development/","","","","","","176723","27476","27476","10.526","","2087","321","6.502","43.481","Hard","8.935","1","3","","116","111","0","100.000","84","55","0","5","5","0","","","","","c15835666ce1691e9fe2b8e4b0adfe19","0.132","Thu, 04 Jun 2026 01:03:38 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/services/mobile-application-development/ios-app-development/","2026-06-06 10:16:43"
"https://nmgtechnologies.com/hubfs/landing%20page/nikon.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","2230","2230","2230","0.854","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.065","Sat, 16 Aug 2025 11:21:29 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/landing%20page/nikon.png","2026-06-06 10:16:44"
"https://nmgtechnologies.com/hubfs/Google%20Partner.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","6043","6043","6043","2.315","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.007","Sat, 16 Aug 2025 11:26:12 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/Google%20Partner.png","2026-06-06 10:16:43"
"https://nmgtechnologies.com/ai-enhanced-web-mobile-application-development","text/html; charset=UTF-8","200","OK","Indexable","","AI App Development Services | Custom Artificial Intelligence Applications","73","642","Transform your business with AI app development services. We create advanced AI applications that drive automation, improve decision-making, and deliver personalized user experiences.","183","1193","","0","AI-Enhanced Web & Mobile Application Development","48","Create Smarter, Adaptive and Personalized Digital Experiences","61","Why AI in Web & Mobile Apps?","28","","","","https://nmgtechnologies.com/ai-enhanced-web-mobile-application-development","","","","","","135398","21600","21600","8.275","","1183","222","5.329","30.295","Hard","7.550","1","0","","2","2","0","1.800","82","56","0","5","5","0","","","","","6de330961ae5cf67e2a9e1b8a7533058","0.104","Wed, 20 May 2026 12:16:20 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/ai-enhanced-web-mobile-application-development","2026-06-06 10:16:44"
"https://nmgtechnologies.com/services/shopify","text/html; charset=UTF-8","200","OK","Indexable","","Shopify Development","19","188","Shopify Development","19","137","","0","Shopify Development Service","27","Boost Your Business with Shopify Development Services.","54","Shopify Development Services We Provide.","40","","","","https://nmgtechnologies.com/services/shopify","","","","","","162649","26382","26382","10.106","","2313","387","5.977","37.494","Hard","11.052","1","1","","112","111","0","100.000","84","55","0","5","5","0","","","","","385506c7bd892ed25f38233730a59c4f","0.100","Wed, 20 May 2026 12:16:19 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/services/shopify","2026-06-06 10:16:44"
"https://nmgtechnologies.com/sitemap","text/html; charset=UTF-8","200","OK","Indexable","","Sitemap - NMG Technologies","26","258","Sitemap: Find everything here. Navigate to desired section on the website.","74","471","","0","Sitemap","7","","0","","0","","","","https://nmgtechnologies.com/sitemap","","","","","","77373","12652","12652","4.847","","138","53","2.604","80.357","Easy","2.976","1","0","","92","90","0","81.080","117","62","0","6","6","0","","","","","250cfdd90549418e19c78058e9a998bf","0.767","Wed, 20 May 2026 12:16:17 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/sitemap","2026-06-06 10:16:43"
"https://nmgtechnologies.com/services/custom-software-development/php-development/","text/html; charset=UTF-8","200","OK","Indexable","","PHP Development Services - Hire PHP Web Developers | NMG Technologies","69","666","NMG provides a dedicated team of 60+ PHP developers that have experience in building more than 129+ successful web applications solving business challenges.","156","1026","","0","PHP Development Company","23","Scale Your Business With Our PHP Development Services","53","PHP Development Services We Offer","33","","","","https://nmgtechnologies.com/services/custom-software-development/php-development/","","","","","","164490","26662","26662","10.214","","2174","347","6.265","43.612","Hard","10.112","1","3","","114","111","0","100.000","84","55","0","5","5","0","","","","","b917caf2a4b1282c5e5c8481a0c9bb74","0.047","Thu, 04 Jun 2026 01:03:19 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/services/custom-software-development/php-development/","2026-06-06 10:16:44"
"https://nmgtechnologies.com/hubfs/client-image.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","35837","35837","35837","13.728","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.892","Sat, 16 Aug 2025 11:54:56 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/client-image.png","2026-06-06 10:16:43"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/72436754588/1743160588654/module_landing_page_form_-module.min.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.762","Sat, 16 Aug 2025 11:54:30 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/72436754588/1743160588654/module_landing_page_form_-module.min.css","2026-06-06 10:16:43"
"https://nmgtechnologies.com/contact-us","text/html; charset=UTF-8","200","OK","Indexable","","Contact Us - NMG Technologies","29","282","We have office all over the globe. Share Project Requirements & Get Personalized Estimates","90","582","","0","","0","Let’s Build the Future Together!","32","","0","","","","https://nmgtechnologies.com/contact-us","","","","","","91366","15503","15503","5.939","","53","21","2.524","65.402","Normal","2.186","1","0","","225","111","0","100.000","79","53","0","10","5","0","","","","","a0c64b4f873f5d41efe2a1af7ad1fb1","0.038","Wed, 20 May 2026 12:16:13 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/contact-us","2026-06-06 10:16:44"
"https://nmgtechnologies.com/company/careers/","text/html; charset=UTF-8","200","OK","Indexable","","Careers - Job Opportunity for Web, Mobile, and Software Developers | NMG Technologies","85","781","Join our team of talented who make our company a powerhouse. Visit & Check available jobs which suits you best.","111","725","","0","Join Us!","8","Our Culture","11","The Perks","9","","","","https://nmgtechnologies.com/company/careers/","","","","","","156744","26713","26713","10.233","","4091","628","6.514","49.242","Hard","18.442","1","2","","224","111","0","100.000","76","52","0","5","5","0","","","","","7da805ce905aaf8e5a8e475ce67d8029","0.130","Wed, 20 May 2026 12:16:12 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/company/careers/","2026-06-06 10:16:44"
"https://nmgtechnologies.com/company/process/","text/html; charset=UTF-8","200","OK","Indexable","","Our Successful Design & Development Process | NMG Technologies","62","599","NMG’s process is designed to work with businesses looking for high-end software development to scale operations and reach more users.","133","873","","0","","0","Transparent Development Empowering You with Clarity!","52","","0","","","","https://nmgtechnologies.com/company/process/","","","","","","148947","20949","20949","8.025","","589","87","6.770","44.839","Hard","3.781","1","2","","225","111","0","100.000","76","52","0","5","5","0","","","","","3926d6bc9fead339ec5d0807c087708d","0.065","Wed, 20 May 2026 12:16:04 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/company/process/","2026-06-06 10:16:44"
"https://nmgtechnologies.com/hubfs/hubspot_partner-2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","8897","8897","8897","3.408","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.692","Sat, 16 Aug 2025 12:09:09 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/hubspot_partner-2.png","2026-06-06 10:16:44"
"https://nmgtechnologies.com/hubfs/performer-winter.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.639","Sat, 16 Aug 2025 11:28:02 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/performer-winter.svg","2026-06-06 10:16:44"
"https://nmgtechnologies.com/hs-fs/hubfs/algorithm_18843754.png?width=50&height=50&name=algorithm_18843754.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1588","1588","1588","0.608","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.118","Sat, 16 Aug 2025 11:45:31 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/algorithm_18843754.png?width=50&height=50&name=algorithm_18843754.png","2026-06-06 10:16:45"
"https://nmgtechnologies.com/hubfs/nmg-stories.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","42562","42562","42562","16.305","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.863","Sat, 16 Aug 2025 12:10:33 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/nmg-stories.jpg","2026-06-06 10:16:44"
