"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://nmgtechnologies.com/solution/augmented-reality/","https://nmgtechnologies.com/hubfs/testimonial06.png","https://nmgtechnologies.com/hubfs/testimonial06.png","51","Absolute","//body/div[2]/main/div/div/div/div/div[17]/div/div/div/div/div/div/div/div[3]/div/div[@class='company-detail']/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/user-interface-design/web-design/","https://nmgtechnologies.com/hubfs/testimonial06.png","https://nmgtechnologies.com/hubfs/testimonial06.png","51","Absolute","//body/div[2]/main/div/div/div/div/div[15]/div/div/div/div/div/div/div/div[3]/div/div[@class='company-detail']/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/aspnet-development/","https://nmgtechnologies.com/hubfs/testimonial06.png","https://nmgtechnologies.com/hubfs/testimonial06.png","51","Absolute","//body/div[2]/main/div/div/div/div/div[14]/div/div/div/div/div/div/div/div[3]/div/div[@class='company-detail']/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/download-content-editorial-calendar","https://nmgtechnologies.com/hubfs/testimonial06.png","https://9158797.fs1.hubspotusercontent-na1.net/hubfs/9158797/testimonial06.png","78","Absolute","//body/div[2]/main/div/div/div/div/div[8]/div/div/div/div/div/div/div/div[6]/div/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/download-outsourcingrules-ebook","https://nmgtechnologies.com/hubfs/testimonial06.png","https://9158797.fs1.hubspotusercontent-na1.net/hubfs/9158797/testimonial06.png","78","Absolute","//body/div[2]/main/div/div/div/div/div[8]/div/div/div/div/div/div/div/div[6]/div/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/download-developmental-checklist","https://nmgtechnologies.com/hubfs/testimonial06.png","https://9158797.fs1.hubspotusercontent-na1.net/hubfs/9158797/testimonial06.png","78","Absolute","//body/div[2]/main/div/div/div/div/div[9]/div/div/div/div/div/div/div/div[6]/div/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/download-appdevelopmentcost-ebook","https://nmgtechnologies.com/hubfs/testimonial06.png","https://9158797.fs1.hubspotusercontent-na1.net/hubfs/9158797/testimonial06.png","78","Absolute","//body/div[2]/main/div/div/div/div/div[8]/div/div/div/div/div/div/div/div[6]/div/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/mobile-development-checklist","https://nmgtechnologies.com/hubfs/testimonial06.png","https://9158797.fs1.hubspotusercontent-na1.net/hubfs/9158797/testimonial06.png","78","Absolute","//body/div[2]/main/div/div/div/div/div[8]/div/div/div/div/div/div/div/div[6]/div/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/work/web/","https://nmgtechnologies.com/hubfs/testimonial06.png","https://9158797.fs1.hubspotusercontent-na1.net/hubfs/9158797/testimonial06.png","78","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div/div/div/div/div/div[6]/div/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/work/mobile/","https://nmgtechnologies.com/hubfs/testimonial06.png","https://9158797.fs1.hubspotusercontent-na1.net/hubfs/9158797/testimonial06.png","78","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div/div/div/div/div/div[6]/div/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/work/advanced-seo/","https://nmgtechnologies.com/hubfs/testimonial06.png","https://9158797.fs1.hubspotusercontent-na1.net/hubfs/9158797/testimonial06.png","78","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div/div/div/div/div/div[6]/div/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/work/ecommerce/","https://nmgtechnologies.com/hubfs/testimonial06.png","https://9158797.fs1.hubspotusercontent-na1.net/hubfs/9158797/testimonial06.png","78","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div/div/div/div/div/div[6]/div/div[@class='clientlogo']/div[@class='left']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/","https://nmgtechnologies.com/hubfs/hugo_timeline.png","hugo_timeline","13","Absolute","//body/div[2]/main/div/div/div/div/div[10]/div/div/div/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/","https://nmgtechnologies.com/hubfs/Atlys-Feb-20-2024-10-13-31-6281-AM.png","Atlys-Feb-20-2024-10-13-31-6281-AM","34","Absolute","//body/div[2]/main/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div[@class='clients-block-item'][5]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","Intuit","6","Absolute","//body/div[2]/main/div/div/div/div/div[2]/div/div/div/div/div/div/div/div/div[@class='clients-block-item'][2]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/leadership","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[12]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/download-content-editorial-calendar","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[10]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/download-outsourcingrules-ebook","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[10]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/download-developmental-checklist","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[11]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/download-appdevelopmentcost-ebook","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[10]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/mobile-development-checklist","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[10]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/work/web/","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[8]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/work/mobile/","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[8]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/work/advanced-seo/","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[8]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/work/ecommerce/","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[8]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][1]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/success-stories/atlys-case-study","https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","logo1","5","Absolute","//body/div[2]/main/div/div/div/div/div[28]/div/div/div/div/div/div/div/div[@class='clients-block-list'][1]/div[@class='clients-block-item'][5]/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/","https://nmgtechnologies.com/hubfs/gitex--dubai.webp","gitex--dubai","12","Absolute","//body/div[2]/main/div/div/div/div/div[19]/div/div[3]/div[1]/div/div/div/span/a/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/services/mobile-application-development/enterprise-mobility/","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/wordpress-development","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/solution/portals/","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/company/about-us","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/resources/library/","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/solution/fintech/","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/blog/tag/events","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/ai-driven-enterprise-software-development","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/solution/artificial-intelligence/","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/ai-machine-learning-solutions","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/solution/cloud-apps/","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/industry/fintech","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/services/mobile-application-development/android-app-development","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/get-custom-pricing","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/services/dedicated-team-setups/","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/industry/travel","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/services/mobile-application-development/ios-app-development/","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/ai-enhanced-web-mobile-application-development","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
"Image","https://nmgtechnologies.com/services/shopify","https://nmgtechnologies.com/hubfs/schedule-call.png","schedule-call","13","Absolute","//body/div[2]/div[2]/footer/div/div/div/div/div[1]/div/div/div/div/div/div/div/div[1]/div/img","Footer","HTML","","",""
